ProductID,ProductName,Category,ListPrice
4407,hard often,Home Appliances,73
3774,but wall,Clothing,162
6138,without high,Home Appliances,164
1609,teacher win,Beauty,447
2603,summer worry,Electronics,315
2921,would history,Books,126
4549,buy live,Clothing,299
6433,trip practice,Electronics,81
4524,three easy,Beauty,462
9217,fund prevent,Clothing,495
6322,until use,Home Appliances,174
5385,lay end,Clothing,434
2189,happen camera,Home Appliances,310
4045,beyond player,Beauty,365
4698,large cup,Home Appliances,487
7219,election allow,Clothing,340
6206,ready draw,Books,418
1999,try star,Home Appliances,250
1153,sometimes assume,Beauty,255
7758,near high,Electronics,89
3003,ability start,Clothing,267
7380,family we,Home Appliances,500
9619,treat opportunity,Books,267
1573,song during,Electronics,97
1200,since sense,Clothing,299
5641,general between,Electronics,242
2320,through ability,Clothing,192
8477,dream both,Home Appliances,58
8532,where position,Home Appliances,166
6678,trial rest,Beauty,297
6474,smile unit,Home Appliances,414
1226,necessary son,Books,216
4680,assume three,Books,153
5593,him event,Electronics,418
6741,magazine lay,Electronics,360
4466,year affect,Home Appliances,407
9014,large spend,Books,389
8236,why picture,Home Appliances,82
7110,month hard,Clothing,487
5185,her head,Electronics,223
7102,during do,Beauty,481
6329,report board,Beauty,403
9567,indicate miss,Beauty,73
2598,at large,Home Appliances,303
7986,dark buy,Clothing,443
7304,rock to,Beauty,467
1207,impact his,Clothing,296
4110,into kind,Books,364
2005,ahead get,Home Appliances,187
4013,season appear,Books,292
8111,case bank,Clothing,280
8216,member game,Home Appliances,222
3084,phone health,Beauty,76
1132,prepare hold,Electronics,209
8558,eye school,Clothing,422
6574,whose term,Books,455
3733,kind lose,Electronics,167
6702,director old,Electronics,253
1015,there community,Beauty,381
8375,ball make,Beauty,225
4800,move success,Books,335
2432,bad bit,Electronics,368
3895,view discussion,Home Appliances,498
5897,a medical,Beauty,385
3423,use without,Beauty,79
2043,lay white,Electronics,450
7520,product per,Books,252
7817,stand follow,Books,310
7746,baby thought,Books,410
8134,six day,Books,219
9398,team music,Beauty,311
6420,perform out,Electronics,348
2200,new involve,Home Appliances,440
6428,election care,Books,279
6780,town live,Electronics,267
6798,white degree,Beauty,132
2091,either remain,Beauty,478
5169,through new,Home Appliances,283
6870,sign according,Beauty,105
2249,seven writer,Electronics,269
3453,far in,Clothing,338
8801,same baby,Clothing,53
1483,form husband,Beauty,161
4834,bill security,Books,60
4852,both TV,Books,326
5109,maybe let,Electronics,386
2811,data left,Books,403
7505,federal benefit,Home Appliances,129
9575,claim public,Books,146
1119,kid fall,Clothing,134
8371,than none,Home Appliances,74
4803,room point,Clothing,443
2977,some style,Electronics,322
9420,which service,Beauty,447
3129,different them,Beauty,74
1112,out avoid,Home Appliances,361
9806,benefit theory,Books,253
3656,clearly evidence,Home Appliances,267
6300,federal main,Electronics,169
3533,church suddenly,Home Appliances,355
7172,kid past,Clothing,371
7914,growth finish,Beauty,479
6078,race keep,Home Appliances,421
5321,less both,Home Appliances,449
2679,part color,Electronics,241
2981,enough reflect,Electronics,247
7175,brother meet,Beauty,83
4615,him bit,Home Appliances,496
4478,item room,Books,230
8142,owner forget,Electronics,418
2450,prepare when,Clothing,186
1467,account mission,Electronics,397
6417,head first,Beauty,319
6950,science recent,Clothing,205
1910,realize identify,Clothing,151
9103,energy check,Electronics,216
9944,culture tax,Home Appliances,385
6387,skill join,Electronics,170
4933,from character,Beauty,445
9935,before budget,Home Appliances,384
3861,hit travel,Home Appliances,401
3736,already safe,Clothing,303
2261,growth air,Home Appliances,197
1238,operation and,Electronics,70
1632,open recognize,Books,114
4503,foreign writer,Electronics,82
3988,model partner,Beauty,499
3504,wait serve,Beauty,159
3714,church nearly,Electronics,460
8000,majority me,Electronics,60
3450,hand room,Home Appliances,376
7598,major sometimes,Clothing,428
1737,factor suddenly,Home Appliances,325
3603,believe treat,Home Appliances,309
3375,hard describe,Home Appliances,354
5753,contain power,Beauty,76
2467,owner which,Home Appliances,284
2269,attention score,Beauty,494
3059,bill current,Home Appliances,181
5922,watch these,Books,213
1575,employee them,Electronics,58
5284,summer still,Home Appliances,112
1195,current see,Electronics,255
1969,keep large,Home Appliances,267
6580,down media,Electronics,423
5685,rest find,Books,297
8889,likely behavior,Clothing,64
9797,subject until,Home Appliances,468
8098,girl effort,Electronics,490
8784,maintain board,Beauty,92
4258,production position,Clothing,301
7450,task anything,Home Appliances,346
1178,miss ok,Beauty,78
5413,produce six,Clothing,489
6377,shoulder money,Home Appliances,214
9990,resource able,Beauty,141
8388,discuss face,Clothing,225
3789,rise rather,Electronics,463
1834,something opportunity,Beauty,116
3777,create a,Books,305
6139,newspaper already,Home Appliances,255
1644,close catch,Beauty,168
5267,establish subject,Beauty,65
8116,especially religious,Home Appliances,295
7587,voice collection,Beauty,480
6032,option trial,Books,202
3649,guess add,Clothing,337
2042,ability cause,Books,157
9306,worry blood,Clothing,150
8205,instead establish,Clothing,101
9658,affect line,Beauty,490
8752,civil cold,Books,311
2010,around establish,Electronics,178
8970,power exist,Home Appliances,410
3791,assume next,Electronics,55
7197,front animal,Electronics,469
1249,per wrong,Electronics,72
9102,threat career,Home Appliances,319
1350,former finish,Clothing,149
2462,charge those,Books,334
6644,return receive,Books,329
1252,everybody report,Clothing,167
2363,analysis simply,Home Appliances,359
6216,thank yard,Books,62
9501,nearly talk,Home Appliances,167
2727,teacher article,Books,244
9619,drug organization,Home Appliances,420
8056,list big,Beauty,146
8428,their else,Books,469
8883,season interesting,Books,435
3156,once know,Electronics,485
2052,ability key,Beauty,137
2934,simple probably,Home Appliances,252
2205,myself soon,Home Appliances,392
3539,watch thousand,Beauty,300
4010,maintain seek,Home Appliances,84
6340,travel finish,Beauty,411
2153,arm firm,Clothing,260
2718,low set,Books,492
3146,reflect recent,Clothing,249
4494,pass despite,Clothing,388
2427,oil do,Home Appliances,359
1702,morning stock,Electronics,234
2850,sense often,Books,202
7511,receive pull,Books,92
1581,talk administration,Home Appliances,90
2570,base system,Books,284
7571,exist every,Home Appliances,410
1075,hand likely,Home Appliances,286
3343,sell have,Home Appliances,110
1123,prevent institution,Electronics,171
6116,if her,Books,379
8664,step include,Electronics,139
7447,cold rock,Beauty,134
6279,behavior class,Clothing,234
4600,next over,Clothing,321
7067,option provide,Home Appliances,390
3030,garden skill,Clothing,300
7099,or ball,Home Appliances,340
6301,operation approach,Electronics,136
8601,wide Republican,Clothing,302
2765,similar account,Books,482
6438,organization human,Books,105
9414,space would,Electronics,474
2398,project room,Books,445
6648,two to,Books,371
3489,energy meet,Electronics,62
1628,point face,Home Appliances,91
2733,herself low,Books,485
6466,business until,Beauty,253
8315,worry star,Beauty,382
7180,third behind,Beauty,382
5332,too street,Books,342
1714,wonder answer,Home Appliances,173
6166,subject chance,Clothing,93
7750,democratic safe,Books,408
5167,radio both,Electronics,332
4515,speech pull,Books,147
7870,participant time,Beauty,465
3609,add beat,Home Appliances,329
2495,accept ball,Home Appliances,176
8155,magazine my,Clothing,373
9239,size million,Electronics,455
6485,couple father,Clothing,431
2098,sing beat,Clothing,362
2114,kind experience,Home Appliances,295
5242,add sister,Clothing,362
7927,bring fight,Electronics,296
7433,appear cell,Beauty,463
6807,section man,Beauty,181
4557,sign data,Beauty,138
5952,true share,Books,376
2061,never world,Home Appliances,486
5944,middle language,Electronics,354
1753,begin actually,Home Appliances,479
7224,health performance,Books,98
3656,maybe region,Electronics,265
7787,break partner,Clothing,57
1536,again generation,Books,357
7490,total condition,Home Appliances,245
8215,discover pattern,Beauty,449
2813,save sell,Books,208
1782,member discuss,Home Appliances,417
9224,quality bring,Home Appliances,484
8046,Congress common,Books,72
6445,open firm,Home Appliances,357
7430,rest husband,Electronics,432
2674,establish each,Books,163
4401,across top,Beauty,159
5555,side national,Beauty,123
7240,long office,Home Appliances,299
9023,certainly include,Clothing,152
8050,there lead,Books,309
6473,start today,Electronics,253
9048,perhaps despite,Beauty,79
3559,message machine,Beauty,448
2362,reduce total,Home Appliances,262
3857,religious reason,Home Appliances,211
3386,year meeting,Home Appliances,216
8714,pick American,Books,57
8928,population week,Clothing,114
7922,require resource,Electronics,497
9906,career wife,Beauty,492
1359,fall buy,Books,185
1504,process middle,Electronics,485
3532,water later,Home Appliances,169
4519,under up,Beauty,486
8896,early treatment,Beauty,133
7604,relationship far,Clothing,202
6322,money if,Books,381
3479,save short,Clothing,97
6009,gun expect,Beauty,273
2883,wide it,Home Appliances,377
7215,will everybody,Electronics,153
5690,call safe,Clothing,183
8354,young thing,Home Appliances,54
8499,hold less,Clothing,461
2922,every give,Books,466
8634,once drive,Home Appliances,386
3449,guy sign,Home Appliances,417
5493,station appear,Clothing,50
8295,they approach,Books,460
1658,woman soon,Clothing,432
2459,throw may,Books,199
6852,even seat,Beauty,282
2847,common let,Clothing,364
9595,science memory,Beauty,205
8770,do push,Electronics,492
4693,on million,Home Appliances,438
3778,read majority,Beauty,459
7287,tough account,Beauty,144
6684,material around,Books,235
6542,much four,Beauty,247
6448,fish media,Clothing,123
7649,mind seem,Electronics,382
9489,financial the,Clothing,239
8881,attorney sister,Books,126
6591,least room,Electronics,154
8045,movement four,Home Appliances,496
4126,tonight today,Beauty,380
4216,a attention,Electronics,428
6552,speech garden,Clothing,98
6406,front six,Beauty,299
8473,glass teach,Beauty,153
2755,responsibility low,Home Appliances,248
5074,music stay,Books,68
5648,gas might,Home Appliances,333
7991,measure agreement,Books,453
2151,decide worry,Beauty,329
6563,right coach,Beauty,243
1938,including source,Beauty,483
9821,blue city,Beauty,424
1530,fact grow,Beauty,325
3036,would hundred,Clothing,337
8434,thousand second,Books,57
6231,make piece,Electronics,206
4048,staff but,Home Appliances,295
2143,per not,Electronics,309
4147,believe south,Home Appliances,245
7552,result toward,Books,274
9599,hand whatever,Beauty,447
8133,news edge,Beauty,76
5709,live ready,Books,254
1871,seek make,Electronics,295
1209,stock finally,Books,386
8021,us season,Beauty,238
8103,understand may,Clothing,135
7794,statement fund,Beauty,489
4490,pull answer,Home Appliances,188
6514,draw of,Clothing,113
6301,until among,Beauty,75
7431,cut until,Clothing,115
8704,civil candidate,Electronics,206
4569,soon ask,Books,101
2587,direction down,Home Appliances,121
1573,in time,Clothing,219
4976,hard mention,Beauty,59
8013,art bring,Books,290
7930,election finally,Clothing,266
8224,institution less,Clothing,280
2727,give mouth,Home Appliances,366
4497,detail mouth,Books,191
8959,building should,Books,233
5885,concern happen,Beauty,468
1878,similar between,Clothing,411
9266,development receive,Home Appliances,370
9476,certainly this,Home Appliances,486
5917,more able,Home Appliances,477
1934,possible teacher,Home Appliances,308
6483,national since,Clothing,262
6251,treatment possible,Beauty,75
8015,to no,Books,261
6779,suddenly behavior,Beauty,486
2183,method value,Books,300
3750,pretty me,Clothing,130
8945,against writer,Clothing,418
7493,seek alone,Electronics,395
6742,center early,Clothing,485
6726,gun fear,Home Appliances,424
2380,participant president,Electronics,335
4768,black clear,Beauty,134
3334,place step,Books,140
7138,number will,Electronics,379
5105,beautiful already,Clothing,359
5665,talk box,Clothing,413
7020,mission though,Home Appliances,421
7376,management with,Beauty,388
4656,former film,Home Appliances,469
7271,social role,Clothing,386
6361,perhaps especially,Clothing,487
2073,act letter,Electronics,221
3659,article activity,Beauty,292
3612,order reduce,Beauty,403
6114,behavior these,Clothing,230
3526,film measure,Books,495
2109,woman miss,Beauty,81
2227,discover analysis,Electronics,395
6153,wrong prove,Clothing,328
5080,no hit,Clothing,74
4410,heart PM,Clothing,95
3372,market small,Electronics,174
3006,more discuss,Beauty,271
7487,close certainly,Electronics,443
4268,data me,Clothing,175
4112,end indeed,Electronics,188
8893,bar paper,Electronics,233
4250,scientist at,Home Appliances,122
1766,affect score,Books,485
5877,person toward,Electronics,379
5993,character money,Home Appliances,118
7189,who language,Beauty,480
2207,social best,Home Appliances,479
4856,available major,Clothing,288
7032,leave heavy,Clothing,406
6872,fire world,Home Appliances,188
1390,today open,Clothing,421
2119,return deal,Beauty,357
5452,their throw,Electronics,345
4022,science action,Books,117
1598,economic measure,Home Appliances,92
3324,take group,Beauty,148
5456,voice player,Clothing,227
5117,push fear,Books,193
8758,most meeting,Home Appliances,206
2584,ask friend,Electronics,76
9211,throughout light,Home Appliances,446
8875,decade great,Electronics,349
5146,play whom,Electronics,359
2213,without manage,Books,150
2059,look far,Beauty,342
1567,arm ball,Beauty,500
6911,edge happen,Beauty,292
3969,modern degree,Books,349
4323,black indicate,Clothing,375
2195,value at,Clothing,279
5473,tough land,Clothing,133
5515,surface who,Clothing,204
3719,drive option,Clothing,457
1039,nation nothing,Beauty,153
6106,thousand but,Clothing,281
5598,international sound,Clothing,218
1137,their entire,Home Appliances,380
2146,beyond box,Home Appliances,125
8923,relationship ever,Electronics,260
4613,enjoy usually,Beauty,368
4181,while however,Electronics,80
6778,child drive,Electronics,77
2483,listen necessary,Home Appliances,409
8291,fill blue,Home Appliances,462
9915,action always,Home Appliances,404
2561,eye education,Home Appliances,489
7436,five throw,Clothing,213
2212,buy along,Electronics,452
2670,nor any,Clothing,120
3715,ago find,Books,54
1472,help out,Electronics,65
3210,leader material,Books,458
4779,today her,Beauty,159
3204,heavy would,Electronics,220
5121,rise nothing,Beauty,372
4725,together stay,Books,194
8881,enough skill,Electronics,269
3200,American case,Electronics,483
9427,PM need,Electronics,367
7745,name analysis,Clothing,158
9499,level board,Electronics,334
9037,ago wind,Home Appliances,482
3149,there parent,Beauty,480
9149,term mother,Electronics,58
3931,speak box,Books,52
2466,total myself,Books,316
3209,cover stand,Books,67
2923,many who,Electronics,361
9157,table describe,Electronics,111
7220,none friend,Books,310
2473,understand player,Clothing,173
5681,talk method,Electronics,128
7302,decide three,Clothing,435
2816,appear also,Beauty,390
5561,citizen policy,Clothing,258
6599,call be,Electronics,314
6200,worry practice,Books,375
2441,both too,Beauty,247
3291,treatment idea,Electronics,74
2940,whom resource,Clothing,72
6150,physical last,Electronics,271
3238,station policy,Beauty,429
7134,candidate commercial,Books,77
4963,policy consider,Electronics,372
3135,vote responsibility,Home Appliances,317
4665,police whole,Books,355
6291,to hospital,Home Appliances,309
7607,development bank,Electronics,294
2264,environmental box,Books,302
7508,include American,Books,258
5711,water green,Home Appliances,114
2277,should clear,Electronics,376
3525,summer response,Beauty,273
3053,front themselves,Clothing,134
7367,several admit,Books,255
8760,cup power,Books,258
7607,democratic describe,Home Appliances,89
1215,financial owner,Clothing,398
6105,number hundred,Books,184
8516,whatever production,Home Appliances,163
8237,customer still,Clothing,151
4248,success mission,Home Appliances,423
2552,success sport,Beauty,86
1133,benefit girl,Home Appliances,152
2637,respond significant,Beauty,116
4278,station site,Home Appliances,139
5972,feeling idea,Beauty,367
7549,generation hear,Beauty,185
6835,front though,Home Appliances,91
1704,my attack,Home Appliances,245
2407,however race,Books,433
2807,difference drug,Books,215
1263,reflect rule,Clothing,89
3100,see town,Beauty,211
7496,management forward,Books,430
4425,strategy think,Home Appliances,101
5493,lawyer likely,Clothing,397
4780,will subject,Books,353
2358,to bring,Home Appliances,488
6997,responsibility lay,Beauty,99
6958,agent stand,Electronics,96
4132,six now,Electronics,201
8258,suggest believe,Clothing,233
3985,loss month,Electronics,225
5534,industry week,Clothing,427
1226,grow professor,Clothing,477
5764,machine kid,Clothing,106
5205,her official,Clothing,329
2931,training relate,Home Appliances,374
6239,care relationship,Clothing,256
2159,choose them,Clothing,257
8210,single drop,Clothing,439
4369,public group,Books,152
4786,tend third,Electronics,202
4681,generation data,Home Appliances,100
7660,personal church,Clothing,69
8692,recognize compare,Home Appliances,181
5362,home white,Clothing,339
3412,open understand,Home Appliances,426
1625,stop though,Beauty,459
4690,rule short,Home Appliances,277
1023,fly money,Books,85
8396,story age,Electronics,213
9797,up blood,Books,416
7519,ahead yourself,Books,89
1012,scene behavior,Books,415
6108,enough television,Home Appliances,297
3020,anything here,Books,368
7419,dinner season,Electronics,484
5262,any guy,Electronics,176
3814,stop responsibility,Beauty,59
8350,through result,Electronics,325
2964,garden cultural,Electronics,485
9205,size place,Books,304
6176,relationship fear,Books,258
9546,threat news,Books,267
5485,compare answer,Electronics,205
1794,officer tonight,Home Appliances,285
8513,believe south,Beauty,171
9255,their trip,Beauty,450
2616,sell his,Beauty,484
1447,community manager,Beauty,170
4699,participant class,Home Appliances,354
2794,party wonder,Electronics,89
4458,question could,Clothing,67
9852,create well,Clothing,387
3445,something project,Books,60
2771,hotel north,Books,158
1064,police meet,Beauty,276
6000,difficult season,Home Appliances,127
6024,situation yourself,Clothing,415
2953,back leave,Clothing,483
6808,show fall,Beauty,96
3002,imagine write,Home Appliances,336
9854,discussion thousand,Clothing,294
2507,identify business,Home Appliances,382
1185,cut determine,Home Appliances,375
3090,meet take,Beauty,441
5168,need check,Clothing,174
2754,radio seat,Home Appliances,52
8181,prevent pattern,Books,440
8413,final white,Beauty,121
4035,if customer,Electronics,455
1689,property bank,Beauty,428
3129,bar investment,Clothing,162
4025,recent national,Home Appliances,324
9320,black weight,Books,335
5577,room mention,Home Appliances,60
3020,oil law,Clothing,182
1219,about coach,Home Appliances,102
7015,help front,Books,326
1350,chance government,Electronics,413
9377,deep you,Books,86
8646,husband stage,Beauty,351
8876,Congress most,Home Appliances,144
1698,clearly middle,Beauty,220
5310,such meet,Clothing,132
9223,whose impact,Electronics,193
5357,while the,Electronics,62
7199,safe manage,Electronics,94
9789,sing quite,Electronics,317
9108,kitchen democratic,Beauty,237
6927,sea direction,Beauty,59
9513,no strong,Books,277
9677,a stand,Electronics,290
4922,take whatever,Beauty,308
4789,shake gas,Electronics,171
6699,picture effort,Beauty,426
4566,always future,Electronics,106
1498,marriage institution,Electronics,489
6084,Mr former,Beauty,497
1032,work order,Beauty,498
5109,agent pull,Books,108
8757,may truth,Beauty,378
3768,defense north,Clothing,128
8287,risk service,Home Appliances,264
7353,admit knowledge,Electronics,242
5927,behavior everybody,Books,294
3223,organization become,Books,93
3347,face note,Beauty,90
5936,room or,Clothing,246
2235,evening while,Books,223
3049,occur computer,Home Appliances,177
9667,admit price,Home Appliances,70
4153,through contain,Books,284
8885,yard newspaper,Home Appliances,223
5496,whether difficult,Books,55
9314,entire place,Clothing,390
5283,better economy,Electronics,71
1061,story someone,Beauty,167
7993,day since,Books,460
7812,former authority,Books,121
5358,man writer,Books,116
8477,technology machine,Home Appliances,455
7540,recently soldier,Beauty,289
4222,kind together,Books,413
6364,return set,Books,312
6722,might response,Clothing,116
2375,voice production,Books,74
3606,around million,Books,186
9132,young his,Beauty,95
8566,one station,Electronics,288
2522,anything science,Books,373
8445,country report,Home Appliances,196
1577,tell rise,Clothing,113
1249,crime friend,Electronics,307
1648,rather together,Books,238
3907,those case,Home Appliances,477
2191,best human,Clothing,199
8590,board school,Books,314
4250,thus eight,Beauty,408
2860,community per,Beauty,426
1052,fill huge,Electronics,293
8180,structure final,Books,243
3001,relate painting,Beauty,385
8458,share class,Clothing,278
6812,employee them,Electronics,412
1282,like pretty,Clothing,348
7726,mission their,Electronics,414
7707,debate Democrat,Home Appliances,469
6058,TV son,Books,199
2142,prove mission,Home Appliances,397
6907,thing find,Clothing,247
4108,writer dinner,Clothing,248
4222,else exactly,Books,218
3858,watch significant,Home Appliances,406
9595,someone quality,Electronics,192
9334,phone strategy,Electronics,93
2884,when pass,Beauty,466
3590,responsibility husband,Books,132
9628,window lot,Clothing,384
1776,pay source,Clothing,407
9715,bit trial,Home Appliances,185
9986,ok test,Home Appliances,182
5319,rest beat,Clothing,175
7861,win free,Beauty,53
1511,lead beat,Home Appliances,283
8563,once require,Clothing,273
2710,not affect,Clothing,465
9528,hope nearly,Clothing,441
5490,gas edge,Electronics,298
6224,system statement,Beauty,127
1829,how too,Clothing,448
7828,explain whole,Electronics,163
5774,since onto,Beauty,55
7273,manage else,Home Appliances,410
6697,former consider,Electronics,91
8288,include yourself,Books,297
6521,find for,Clothing,313
2325,anything Congress,Clothing,266
5921,subject this,Clothing,375
9748,south way,Books,142
2462,break personal,Beauty,287
3620,finish arrive,Clothing,124
1032,be along,Books,311
3707,put plant,Electronics,453
1625,program list,Electronics,284
3291,reality maintain,Home Appliances,484
6908,want sing,Books,456
5703,think water,Electronics,59
4623,him your,Books,204
2449,single even,Electronics,270
1139,themselves together,Clothing,341
6769,coach nor,Home Appliances,447
5298,power wear,Home Appliances,474
3691,dog new,Beauty,61
9822,million money,Home Appliances,291
9988,reason product,Home Appliances,194
4364,wife build,Books,459
5365,smile clear,Books,361
5558,individual late,Electronics,228
8935,wife entire,Home Appliances,153
7711,sometimes these,Beauty,454
1421,area goal,Beauty,489
4877,also there,Clothing,386
1149,thus buy,Electronics,469
7812,mother she,Home Appliances,73
7556,area age,Beauty,379
9061,maybe concern,Electronics,246
6204,agent decide,Electronics,499
3734,place right,Home Appliances,404
4579,will number,Clothing,294
9505,wind great,Beauty,375
3781,once prove,Home Appliances,178
1030,moment each,Beauty,398
8595,guess per,Home Appliances,157
2764,guy have,Electronics,208
8048,use sister,Beauty,243
8532,stuff get,Clothing,498
7288,respond mind,Books,185
6239,morning evidence,Beauty,249
7872,should only,Beauty,441
9926,cell what,Books,260
7598,land poor,Books,449
2903,whether happy,Electronics,167
6063,then tonight,Beauty,360
7818,case take,Home Appliances,170
6882,team PM,Books,90
4755,industry win,Beauty,304
7212,finally somebody,Home Appliances,123
6128,down Democrat,Clothing,495
5717,draw her,Home Appliances,254
3521,degree growth,Home Appliances,467
4936,tough happy,Electronics,322
9269,education religious,Clothing,320
3198,address size,Home Appliances,359
5474,western woman,Books,159
6440,exist improve,Electronics,75
8202,provide final,Electronics,164
6661,she performance,Beauty,209
4810,community call,Home Appliances,157
1093,someone our,Home Appliances,250
1841,assume knowledge,Books,101
3773,instead series,Home Appliances,164
3260,born against,Books,379
9731,establish character,Beauty,376
3416,heart theory,Clothing,320
9803,four woman,Electronics,329
4229,kitchen continue,Books,70
2341,day much,Clothing,259
3264,sign cause,Clothing,325
9544,pattern alone,Electronics,166
9474,foot writer,Home Appliances,415
6092,role check,Beauty,131
4640,message why,Home Appliances,432
5299,pretty some,Electronics,369
3375,prevent cover,Books,78
6086,man from,Beauty,151
3703,we board,Beauty,387
8772,old charge,Books,173
1694,ball foreign,Books,96
7055,support price,Electronics,309
4689,stage red,Home Appliances,405
3015,again large,Books,357
4754,media establish,Home Appliances,170
6105,would college,Beauty,440
5659,back catch,Books,308
9643,because letter,Clothing,102
6822,will then,Clothing,246
3300,between pattern,Clothing,139
2408,discuss theory,Clothing,203
3937,financial individual,Books,412
7112,record radio,Electronics,407
5685,final a,Books,405
6290,move condition,Electronics,179
6250,share which,Clothing,159
2520,support change,Electronics,445
3156,hour special,Books,199
5804,attention coach,Home Appliances,385
7282,agency against,Books,367
7814,religious research,Home Appliances,397
4922,color laugh,Home Appliances,192
4145,school concern,Electronics,350
2318,cup budget,Clothing,189
1773,yet yard,Beauty,245
8521,get government,Books,343
9775,sea cold,Beauty,447
1750,commercial very,Books,286
1078,style majority,Clothing,263
6156,collection store,Home Appliances,120
1061,discover hundred,Home Appliances,164
9033,training recently,Electronics,163
7735,argue well,Electronics,366
7380,magazine must,Clothing,325
4585,service red,Beauty,121
2232,million film,Electronics,362
5086,stuff her,Home Appliances,67
3479,pretty carry,Clothing,141
9026,wide toward,Clothing,463
8010,enough Congress,Beauty,51
9959,such born,Home Appliances,284
9301,tax number,Clothing,340
4065,between treat,Books,261
8965,relationship nearly,Books,442
5897,growth operation,Clothing,87
6830,trip case,Books,75
4488,great smile,Home Appliances,432
1355,task reflect,Beauty,209
3394,up its,Books,317
9211,book kind,Clothing,290
6588,way social,Books,443
6300,next send,Books,107
6800,ball ready,Clothing,492
1399,take budget,Electronics,467
2196,we community,Beauty,152
2093,hotel little,Home Appliances,93
7532,miss against,Beauty,53
6269,song respond,Books,267
9699,day exist,Home Appliances,287
5135,cultural yet,Books,258
9015,decade hot,Books,111
6351,important issue,Electronics,417
8196,too happen,Home Appliances,93
1079,TV might,Books,227
4795,simple within,Home Appliances,344
5440,know very,Clothing,474
9302,challenge real,Home Appliances,367
9365,candidate move,Home Appliances,485
9000,record before,Home Appliances,439
6604,power heavy,Clothing,257
6003,material business,Books,298
1265,every describe,Books,208
3326,seven contain,Beauty,321
4807,point public,Beauty,257
8385,stage adult,Home Appliances,396
2723,street play,Home Appliances,419
9712,arm with,Beauty,116
8047,law would,Clothing,195
7651,region that,Clothing,203
2034,include political,Beauty,316
4670,use color,Home Appliances,365
6281,everyone low,Clothing,115
7777,give heavy,Home Appliances,312
7591,lot model,Electronics,259
9072,purpose so,Clothing,180
5498,value both,Books,81
3075,return either,Electronics,214
2855,lay scientist,Home Appliances,298
6010,although significant,Books,203
2766,wall common,Home Appliances,182
4004,above great,Beauty,72
3643,feel rather,Home Appliances,52
3671,soon base,Home Appliances,277
3826,attention anyone,Clothing,306
1430,wife more,Home Appliances,220
2098,real economic,Beauty,88
3803,PM eat,Electronics,478
8744,final material,Home Appliances,245
2903,three kind,Home Appliances,492
7069,letter through,Clothing,382
5342,employee what,Home Appliances,296
4246,main moment,Electronics,206
3293,one back,Clothing,492
4097,total hotel,Beauty,218
1668,which lot,Home Appliances,185
3937,dark friend,Home Appliances,68
4931,computer agency,Beauty,438
9312,material property,Beauty,195
4176,whose family,Books,290
8613,ball good,Home Appliances,397
6746,person shoulder,Books,475
6122,mention idea,Electronics,56
1568,whole customer,Beauty,415
2131,sell listen,Clothing,183
2506,sit recent,Clothing,78
8102,former daughter,Electronics,418
4103,state husband,Beauty,385
4201,war up,Beauty,235
1315,plan happy,Electronics,94
3814,ready professional,Electronics,170
5019,woman new,Home Appliances,192
7848,visit agreement,Electronics,206
7558,end both,Clothing,196
5686,kid response,Books,173
6722,thing station,Clothing,90
9543,lead surface,Electronics,244
2506,resource citizen,Clothing,483
1619,system pass,Clothing,425
1980,air arm,Home Appliances,452
5320,including though,Beauty,463
2247,green agree,Beauty,359
2630,each window,Home Appliances,209
5326,it feel,Books,158
9435,officer small,Home Appliances,389
1041,company service,Books,181
5743,will name,Home Appliances,399
3929,apply only,Home Appliances,203
6243,write situation,Home Appliances,128
7294,physical picture,Books,197
9751,raise happen,Beauty,411
3992,stop budget,Beauty,134
6586,reality seek,Clothing,316
2778,your attack,Electronics,76
5897,small debate,Clothing,120
6721,anyone prove,Books,443
2078,source rise,Beauty,189
2298,southern science,Beauty,190
4099,part event,Clothing,79
3364,manager agree,Clothing,215
4150,write everything,Home Appliances,195
4752,work about,Clothing,295
6205,threat walk,Books,133
5309,you charge,Clothing,69
3560,factor go,Beauty,80
2671,pattern fall,Home Appliances,429
8314,rate decade,Home Appliances,277
9802,nation good,Electronics,402
9850,sister process,Electronics,424
5227,site board,Beauty,131
1666,walk against,Home Appliances,479
1429,study attack,Clothing,88
5946,provide sing,Books,212
9563,to two,Clothing,137
3614,able research,Clothing,428
4179,huge politics,Home Appliances,195
8998,body through,Books,485
9415,hit also,Books,239
5417,black college,Beauty,319
1192,rise fire,Home Appliances,419
4204,conference enter,Home Appliances,417
4981,you produce,Clothing,294
6900,evidence expect,Beauty,438
4684,rise say,Books,120
5165,job politics,Home Appliances,124
2491,yourself degree,Books,310
8763,money resource,Clothing,222
4255,energy world,Home Appliances,461
8047,writer impact,Beauty,376
8257,remain race,Electronics,356
2547,expert hard,Beauty,312
9375,ago might,Beauty,303
5601,TV bit,Home Appliances,421
1052,back store,Books,485
5191,wait section,Home Appliances,208
9998,rise project,Clothing,177
2397,one provide,Books,295
4959,customer soldier,Home Appliances,162
1030,red positive,Beauty,408
1960,decide break,Clothing,466
3243,sit college,Home Appliances,209
9510,agent well,Electronics,360
2690,media detail,Electronics,78
6597,seven inside,Beauty,178
4459,agree public,Electronics,365
6812,wish foot,Electronics,205
3733,kind assume,Beauty,356
1322,buy story,Beauty,57
8484,box real,Beauty,167
