OrderID,ProductID,UserID,Quantity,OrderDate,UnitPrice
4125,3795,1124,9,2022-09-26,28
3086,7146,9654,6,2023-04-21,26
9868,4114,8221,1,2023-03-24,83
6267,3755,1323,10,2023-01-22,68
6631,5807,3884,7,2022-09-15,13
4697,2148,7752,4,2022-10-13,47
1012,6930,5581,9,2022-06-12,43
3066,4020,8404,2,2023-05-05,10
5312,4105,3058,3,2023-02-12,59
3037,1526,7339,1,2023-03-16,47
4129,8894,7211,9,2022-10-01,45
1341,7650,5015,6,2022-06-16,30
6835,3206,8735,6,2022-06-17,15
9360,3980,8272,10,2023-03-16,50
9112,9736,5250,10,2022-09-12,38
9344,5181,9108,8,2023-01-16,54
3360,7222,2552,5,2023-05-22,36
2297,4453,1889,6,2022-08-28,62
4621,3504,4874,8,2022-08-13,18
5046,3355,6586,3,2023-05-23,44
8728,5453,9905,1,2023-01-05,63
7157,3844,6991,3,2023-02-14,39
2742,6837,8663,1,2023-02-21,83
1552,4076,3862,6,2022-08-17,10
6934,3359,5661,3,2022-12-12,53
6732,3008,6935,2,2022-11-07,73
8829,2013,7191,10,2023-03-26,26
7389,4867,1598,2,2023-05-21,91
6323,5859,1470,9,2023-02-15,80
6439,7722,2788,3,2023-04-17,58
6285,2871,2111,10,2022-10-19,42
5985,6056,9257,3,2022-09-15,72
6705,7996,1358,5,2023-05-22,11
2504,1640,4564,8,2022-09-27,20
2402,8078,3721,4,2022-08-30,32
3777,3966,2592,10,2022-08-23,23
9034,5982,5927,5,2023-03-29,28
5305,7721,3285,6,2022-12-30,84
2429,6713,4407,8,2023-04-25,46
7383,4376,6508,5,2023-01-16,49
9394,7492,1108,2,2023-04-16,29
3539,9863,6719,4,2022-12-21,59
4405,9639,4486,8,2023-04-07,15
7635,3623,9074,6,2023-03-30,47
1062,1149,9421,10,2023-05-18,12
9819,3979,4219,6,2022-07-19,56
2379,2314,8315,4,2022-10-22,13
9810,2681,8011,2,2022-10-29,55
6709,3840,4978,2,2023-03-16,39
9903,9131,5125,9,2023-05-27,70
5806,9772,5457,7,2023-05-11,30
2611,8544,8733,9,2023-05-04,44
2184,8340,4423,1,2022-07-22,77
8207,4877,9107,7,2022-09-03,31
5420,8439,2821,3,2023-01-19,27
7557,6795,5667,2,2022-10-26,55
6577,3064,7498,5,2023-02-08,48
9449,7448,6898,6,2023-02-07,57
5264,7152,7388,4,2023-03-15,72
8141,9322,1614,4,2022-08-04,54
1918,5610,4058,5,2022-12-30,35
6354,8835,5620,7,2022-12-09,18
3474,7848,9256,8,2022-12-13,39
8704,5614,4305,9,2022-12-05,100
1060,8142,3268,1,2022-09-10,29
4093,6110,9345,4,2022-06-30,15
5043,3779,2854,5,2022-08-01,20
8146,2592,6818,7,2022-11-10,37
1586,8588,3947,6,2022-08-02,75
6281,7149,3703,3,2023-02-01,77
6023,1389,5363,3,2022-05-30,82
7295,4158,5406,10,2023-01-15,63
5277,2723,4755,10,2023-02-01,46
6737,7702,1922,3,2022-12-06,44
8366,6222,6764,10,2022-10-17,67
5598,9238,1177,5,2022-06-05,46
7601,5058,1107,8,2023-05-23,71
7059,1302,5795,8,2022-11-16,89
1432,1197,2881,6,2022-09-16,36
4638,2953,4006,1,2023-05-26,28
2905,8964,2114,6,2023-05-24,84
4145,9968,5185,9,2022-07-25,78
6798,4681,2874,8,2022-10-10,89
2716,4831,8724,10,2022-07-17,47
2464,1519,9269,4,2022-12-02,73
5732,4408,3182,5,2022-06-19,43
3957,7289,4479,4,2022-05-30,28
5774,3212,8160,4,2022-09-15,76
6218,2393,6664,6,2022-10-22,80
3889,6471,6068,6,2022-06-01,99
2833,2234,9992,1,2023-03-07,94
3534,4069,4366,3,2023-04-28,36
1790,6066,5040,1,2022-12-29,36
7081,7456,6186,6,2022-11-20,28
2357,8193,7076,2,2022-11-01,46
6779,1747,8669,4,2022-12-08,94
3130,1543,1825,4,2023-03-20,39
1064,8186,8134,1,2022-09-11,14
9314,7267,3051,5,2023-05-05,77
9101,2980,1084,2,2023-02-28,34
6838,9136,7932,1,2022-11-25,28
7518,8683,1167,5,2023-02-14,43
1604,4893,1862,2,2022-06-02,84
7325,6769,1648,7,2022-12-23,53
5062,1293,3121,3,2023-03-11,59
8220,2707,7982,1,2023-03-22,37
6065,8965,8769,9,2022-08-05,90
7925,4338,3331,2,2022-10-04,67
7773,6160,2690,10,2022-11-19,54
1030,5167,2744,1,2022-08-15,18
1234,5478,6762,9,2022-06-28,60
4446,5689,9697,2,2023-03-16,96
6895,6129,2801,10,2023-05-12,17
7539,5388,5316,5,2022-08-27,73
1748,2869,9787,7,2022-08-18,22
1476,8294,5327,7,2023-01-18,59
9584,5054,5619,10,2023-03-14,44
1262,3452,1087,6,2022-11-18,25
9074,6317,3009,10,2022-11-13,20
9099,4064,8301,9,2022-06-16,95
7994,3481,9510,4,2022-12-14,69
6170,6794,6537,8,2022-11-10,89
9561,6803,8467,5,2022-07-06,40
5010,7998,8125,8,2022-07-03,35
3155,1898,9802,10,2022-12-29,71
5518,9075,5624,7,2023-01-05,71
2077,7586,9163,6,2022-07-04,35
9462,1389,8653,10,2023-05-22,30
9385,6920,5974,10,2022-11-20,82
8971,5853,3615,6,2023-04-18,58
3501,2309,3606,8,2023-04-15,43
9818,3409,1057,9,2022-09-20,88
2249,8488,4432,2,2023-04-03,40
6189,2059,8024,7,2023-02-10,76
9673,3930,9595,4,2023-04-27,64
7149,9242,3050,4,2023-02-13,69
7152,7593,5155,3,2022-10-29,99
8285,2240,6269,1,2023-02-27,46
6480,6058,1125,9,2022-07-16,45
9987,1391,1019,6,2022-07-23,39
1204,8012,1603,4,2023-05-29,42
1462,5301,5006,2,2023-01-09,69
4296,9962,6190,8,2022-06-01,79
1200,4951,3166,4,2023-05-08,40
5162,6211,4667,5,2022-11-21,35
3510,7587,3625,7,2022-10-01,61
8819,6624,3515,3,2022-09-18,90
6530,7127,2027,10,2023-05-15,97
6132,5254,1954,9,2023-03-18,26
3460,3829,2413,7,2022-08-23,77
6031,1523,6023,1,2023-01-24,20
4182,1011,7659,7,2022-12-20,47
3216,1068,5475,3,2022-07-18,60
6185,7860,9901,5,2022-12-20,62
7557,8388,8118,9,2022-07-15,17
2805,4345,6440,4,2022-08-07,64
4777,9067,8222,8,2022-12-07,78
4061,4010,5753,4,2022-06-08,74
6888,1047,8109,10,2022-12-28,15
1682,2507,7475,5,2022-06-06,33
7070,1207,6258,6,2022-07-01,24
9530,5290,3562,2,2022-09-25,82
9738,5547,5030,5,2022-11-04,43
5066,8228,3071,2,2023-05-18,47
3073,2498,7191,7,2022-11-01,53
2774,8239,2327,10,2022-08-20,11
3680,1642,8018,1,2022-07-30,54
6966,9313,6658,1,2022-06-01,13
3196,7400,5777,3,2022-10-13,40
3415,4449,5878,8,2023-05-17,42
3392,8032,2619,1,2022-08-23,74
5632,7488,8924,8,2022-11-29,34
7927,7331,9865,9,2022-08-13,82
3585,5812,3946,8,2022-07-15,97
9036,4750,2865,2,2022-12-06,56
4786,7506,5974,6,2022-06-27,18
5135,2942,8273,8,2022-10-25,67
8416,1619,2533,2,2023-02-25,41
4283,9661,2195,4,2023-05-02,42
4514,4192,2741,1,2023-04-04,53
6677,8059,2075,10,2023-05-13,82
8411,7135,5221,9,2023-02-05,86
6384,6137,5322,6,2022-08-01,84
9888,9046,2821,6,2022-12-15,94
3842,2643,4118,7,2023-03-23,16
8968,7983,5895,3,2023-01-03,18
6924,3782,2676,8,2022-07-19,52
3813,7569,6022,6,2022-09-06,70
3149,7725,7984,4,2022-06-12,55
7207,3078,1278,4,2023-01-07,83
6651,3182,2357,5,2023-03-11,77
8373,3473,2852,3,2023-02-07,55
6145,5872,6103,5,2022-12-05,50
2341,2312,2517,3,2022-09-30,84
2076,1577,8788,4,2022-11-25,88
9619,6528,2031,1,2023-03-26,44
9639,3388,9395,7,2023-02-26,41
4622,7769,9904,4,2022-06-15,88
6122,7124,9917,5,2023-05-07,10
3818,5063,3981,7,2023-02-04,80
5327,3785,5477,4,2022-06-28,46
4093,7472,2613,4,2023-01-15,88
9311,8829,3007,3,2023-04-24,90
1688,5489,5074,2,2023-04-02,60
1587,7407,6240,7,2023-02-16,19
4229,5201,9887,5,2022-10-21,36
7264,9714,3548,5,2022-06-10,79
3795,3786,8967,1,2022-07-13,92
1343,4690,4465,6,2023-04-25,89
5374,7433,7066,2,2022-07-18,27
2100,5561,9279,10,2023-04-12,34
4488,7684,3704,2,2023-02-26,18
5026,7219,5281,6,2023-02-06,63
2414,5251,5761,1,2023-05-29,63
5531,2952,3709,9,2022-07-20,75
8120,4877,6156,4,2023-05-26,23
2119,7766,1654,1,2022-10-10,86
3015,3650,7560,4,2023-04-29,48
3556,4125,7956,4,2022-08-04,94
1501,2575,7626,6,2023-02-14,14
5092,5617,6475,7,2023-02-27,57
7509,4895,2176,1,2023-02-09,77
5738,5032,2081,10,2022-12-17,32
2148,8782,4598,9,2023-04-01,18
3349,3321,4309,10,2023-03-12,33
6944,5414,6411,1,2023-05-28,89
1652,1541,3624,8,2022-10-06,18
7517,1364,4633,2,2023-01-27,75
3184,5414,4087,3,2022-12-25,68
8100,2707,6668,4,2023-02-15,16
3876,2400,6479,3,2022-11-26,25
4470,5625,7728,1,2022-06-10,13
2410,3290,6275,9,2022-11-26,59
7495,9554,4688,2,2023-02-27,44
3427,9436,6663,7,2022-11-02,51
6464,1583,7715,8,2022-06-07,18
8050,1901,4202,1,2022-07-19,51
8186,9633,6601,8,2023-02-01,48
3838,6657,7896,5,2023-02-02,79
1200,4655,9639,7,2022-11-28,62
7111,8773,5658,6,2023-01-27,70
5575,2591,9555,10,2022-06-04,57
1016,9080,4763,9,2022-05-31,44
5044,8689,7705,1,2022-09-20,62
9447,2380,5100,5,2023-01-14,63
8257,6340,2139,4,2022-11-20,37
1392,9476,8975,3,2022-09-13,34
3096,5202,6507,8,2023-05-04,27
5791,9621,5144,5,2023-04-19,85
2631,3345,5061,8,2022-08-14,62
4791,4574,8906,1,2023-04-23,23
8623,5321,9313,2,2023-01-06,21
3309,4658,6012,7,2022-11-26,32
9486,1632,5876,7,2022-11-23,89
6527,6969,3489,1,2022-11-05,11
7973,3021,6765,3,2023-02-04,94
6530,4631,2946,3,2022-07-15,95
7758,8401,1975,4,2023-01-17,21
3106,3590,4339,10,2022-12-10,69
1873,5308,2091,6,2022-06-10,67
8713,2005,4852,8,2023-04-04,48
2704,6852,5044,9,2022-07-14,80
2639,2599,6175,7,2022-08-12,58
3822,9561,4056,7,2023-04-11,41
6497,3425,9357,5,2022-12-10,57
4428,7549,9960,1,2022-08-08,46
5621,6519,3881,2,2023-02-12,26
4509,4246,3374,9,2022-12-06,32
7758,5703,9696,5,2022-09-23,48
6296,3016,3204,5,2023-04-25,86
2532,3004,5598,1,2022-07-02,24
1256,7146,7485,9,2022-06-17,51
7603,4687,8971,5,2023-05-05,24
7376,5952,2726,3,2023-01-13,67
5150,9771,5880,5,2023-01-15,97
4398,2449,1343,9,2022-11-09,20
6652,9901,6744,4,2023-04-05,73
1685,8347,4137,6,2023-05-15,90
9849,9650,7213,6,2023-02-15,20
4186,8514,6148,9,2023-03-12,71
2352,3566,7968,8,2022-09-12,20
3490,6390,4336,3,2022-11-13,68
8501,2857,6141,10,2022-11-23,68
3311,1080,6640,8,2023-01-15,38
2067,2895,8228,6,2023-01-19,80
7574,9447,5672,5,2023-04-07,52
9297,1504,9260,1,2022-09-16,29
3263,2057,1113,10,2023-01-16,13
3578,9610,5213,10,2022-08-10,90
5654,1647,9558,5,2023-03-07,52
7037,1132,9647,7,2022-07-24,80
3160,3908,1948,8,2023-02-08,17
7396,9780,7417,7,2023-05-18,40
6559,4196,9446,1,2022-07-10,41
9330,4489,5389,6,2022-09-01,66
7010,9215,4635,5,2023-04-03,63
6528,3576,2878,6,2023-01-05,23
1747,1608,7613,2,2023-03-23,66
5484,2326,8147,9,2022-12-12,94
3284,9944,1984,2,2022-09-19,90
5932,8763,6907,10,2022-08-04,23
7001,3438,6181,3,2022-06-23,54
9835,6417,9400,10,2023-03-17,73
3865,2387,5547,6,2023-04-09,38
6714,5499,6861,1,2022-08-24,87
2278,2490,9991,7,2023-05-29,78
4764,7793,9685,9,2022-06-26,15
3301,3332,3604,3,2022-09-12,17
8239,2481,1358,1,2023-01-11,38
1039,2718,8873,7,2023-03-11,13
4789,8387,3894,3,2022-07-16,96
5582,2910,8826,3,2022-11-05,71
1704,6291,5928,4,2023-04-21,68
2527,3406,4651,6,2022-08-12,27
4309,6985,9408,6,2022-11-09,50
2034,1003,1253,7,2022-10-11,87
3727,4338,8358,6,2022-10-24,42
9876,1038,8494,1,2022-06-13,13
1758,4071,2916,8,2022-09-28,83
2565,6744,5057,4,2022-08-03,58
1399,5830,1881,8,2022-09-11,30
9139,1431,9574,4,2022-07-05,94
3452,4861,7747,3,2023-04-15,99
4050,7337,7997,3,2023-03-17,81
8631,5950,7428,4,2022-06-21,71
9673,6270,8154,2,2022-11-20,64
9366,5368,8811,4,2022-07-13,71
2526,8412,2347,2,2022-10-01,52
2428,2865,7985,7,2022-08-16,88
9323,6182,6260,4,2023-04-02,48
8744,3459,9061,2,2023-04-28,43
7954,3801,5377,2,2023-02-08,97
8978,9569,4944,5,2022-06-04,49
4525,8841,5507,1,2023-03-11,10
3447,3554,2130,6,2023-05-01,45
6097,2270,2628,8,2022-06-08,53
5086,3208,5069,4,2022-08-11,78
2208,4884,6320,3,2022-08-09,97
2487,7499,9580,3,2022-08-06,20
7335,6138,6479,9,2023-05-11,51
2437,4691,9868,2,2022-09-26,25
7805,5003,6756,1,2022-08-08,95
7825,8372,3596,1,2022-12-05,19
4717,1327,8928,10,2022-07-04,67
7856,2994,6507,5,2023-03-23,98
4970,9717,6225,6,2022-10-07,85
6509,1701,7495,9,2022-08-08,91
1985,8994,2019,2,2023-03-03,68
3986,7641,6257,7,2022-08-24,19
7010,9331,5654,2,2023-05-23,77
8444,6648,8999,4,2023-04-08,61
7645,2653,2805,7,2022-12-23,96
3915,6813,1210,3,2022-10-22,36
4852,6338,8521,7,2023-03-28,42
4486,5818,9853,7,2022-06-21,52
2537,4382,6187,8,2023-01-11,56
7999,8576,8522,4,2023-04-30,33
5280,8434,7679,8,2023-01-27,51
2015,4648,8379,1,2023-04-11,11
3678,7976,8404,2,2022-09-25,82
3027,4478,7962,8,2022-08-05,88
9245,7655,6309,5,2022-11-06,87
7867,7986,4919,9,2022-09-16,62
5658,3107,4090,10,2022-06-23,24
5820,9793,1979,1,2022-08-22,40
8654,2681,1753,3,2022-08-28,84
2417,1270,5981,8,2022-09-12,27
4204,6401,4097,5,2023-01-22,77
7824,9051,3009,7,2023-04-23,34
5372,8189,3828,9,2023-03-05,82
4607,9468,8052,7,2022-08-01,13
9316,8966,6970,3,2022-12-16,25
6736,5766,3542,6,2022-06-02,17
4280,3972,8873,2,2022-09-19,45
8751,6982,2930,7,2022-07-03,84
2010,6976,6025,4,2022-11-11,51
3411,1997,1879,1,2022-08-17,31
7322,6731,1438,3,2022-10-30,85
9181,7116,5775,5,2023-02-24,76
7467,3475,2086,4,2023-02-15,85
3150,2069,5171,3,2023-05-21,76
9406,7521,1634,10,2023-01-06,36
6169,6368,6972,8,2023-05-07,80
7468,5844,3736,10,2023-05-23,98
6518,7660,3885,10,2023-04-30,86
3399,3236,9032,6,2022-10-16,46
8355,1508,5381,3,2022-09-21,68
7201,6897,6057,4,2022-09-16,38
9617,5805,5923,3,2022-07-21,26
2307,4718,6285,4,2022-08-29,96
9046,8437,2717,1,2022-09-09,62
3353,1885,5232,4,2022-06-14,58
1764,6742,2841,6,2023-01-31,27
6998,1142,9982,1,2023-03-29,76
5673,3933,6710,8,2022-06-18,90
2890,1827,2148,2,2023-01-19,20
7807,8112,2462,3,2022-09-10,68
2899,4906,6076,1,2022-12-06,95
5070,3173,4003,8,2023-04-01,57
5852,1655,1576,3,2023-01-24,97
3982,4449,3815,2,2022-11-18,10
1566,3801,3025,1,2022-12-17,39
5459,7417,3525,4,2023-02-13,91
7708,9819,1065,4,2022-11-18,29
5835,2140,7314,3,2022-10-29,75
6247,5203,6088,5,2022-07-19,40
1869,7969,1854,8,2023-02-22,57
4224,9125,7370,6,2022-06-29,63
3872,9659,7028,7,2023-02-13,14
8303,7588,9778,4,2022-07-06,96
5496,4544,5093,2,2023-04-02,94
2775,6210,7090,7,2023-02-25,26
2019,8466,7952,9,2022-08-09,45
3067,6669,7119,5,2022-06-23,25
8708,7595,3933,2,2023-04-18,80
8016,6912,5517,7,2022-12-11,79
8962,8977,1173,7,2022-12-29,15
9522,9978,3278,5,2022-10-24,52
7619,8162,6436,4,2023-05-01,33
5188,5283,7233,4,2022-11-27,87
5116,3853,2440,1,2022-12-21,69
1798,2430,5262,8,2022-09-19,39
8038,8674,2498,5,2022-05-29,45
6052,6671,8673,6,2022-10-17,31
9918,6797,6494,6,2023-01-14,76
3189,9922,4066,2,2022-08-01,74
6110,4125,8530,8,2022-07-08,83
3946,6969,5203,5,2023-04-17,53
6604,5897,3265,4,2022-09-03,28
7607,5621,3507,4,2023-05-27,12
1585,3282,4611,1,2022-11-19,34
5044,6097,2918,7,2022-10-12,77
7118,6967,6901,7,2023-03-31,67
7295,7096,8493,2,2022-08-09,17
2410,5109,8572,4,2023-05-17,27
1730,5385,5064,1,2023-05-21,32
2738,5650,2859,6,2022-09-13,44
1224,3906,9484,7,2022-06-14,45
8838,7346,6616,2,2023-05-26,23
4849,1405,9014,4,2022-10-18,11
9002,9509,8069,7,2022-10-16,47
2185,2107,7147,5,2022-06-09,76
5395,5713,8568,3,2022-07-27,26
9604,6768,1396,7,2022-08-18,34
1999,2766,5865,3,2023-05-04,27
4112,7542,6304,6,2022-08-27,48
4781,8319,4581,3,2023-02-16,94
3780,9989,7391,7,2022-12-30,77
4174,2593,7240,7,2023-05-05,35
7533,8034,3305,5,2022-05-30,24
2379,5839,2519,9,2022-10-05,65
1586,7452,4897,8,2023-05-24,33
7840,1493,9276,1,2022-06-18,93
3298,9228,6642,8,2022-11-23,72
9076,6925,3095,7,2022-09-27,72
5922,5178,2469,2,2022-07-02,47
6086,1910,9651,2,2022-07-08,98
1139,8824,3065,5,2023-01-19,58
8666,9751,7799,10,2023-01-22,24
5826,8511,4750,3,2023-01-03,49
3031,7982,3104,7,2023-05-03,41
2393,1110,9011,7,2022-08-14,30
9866,9255,9979,2,2022-09-11,38
8377,6286,8405,5,2023-04-06,99
5770,9799,8875,10,2022-07-05,10
8890,2198,5355,2,2023-04-08,36
7259,7819,2906,9,2022-07-18,52
6329,3392,8176,5,2022-12-14,96
5760,7195,9135,3,2022-06-01,24
6528,8142,2620,4,2023-02-28,75
6499,8960,5289,6,2022-06-17,77
3014,9310,9457,9,2023-05-08,37
2387,5254,1718,9,2022-12-28,82
8891,9661,6038,7,2023-05-13,61
4205,9543,5095,9,2023-05-23,89
9658,6614,8513,1,2023-02-08,43
2358,4650,4567,5,2023-02-08,40
4594,7969,5328,3,2023-03-15,21
3719,6190,2737,1,2023-01-19,56
2207,2407,4887,1,2022-05-29,12
5260,2123,9769,7,2022-07-15,54
5795,8431,8831,8,2023-05-06,31
8445,6698,9480,8,2023-04-07,23
7230,3469,1956,4,2023-02-05,53
6416,9648,5097,4,2023-01-23,90
4180,1947,6119,9,2022-08-14,93
7757,5642,7553,1,2022-09-15,65
8837,5000,9001,10,2022-09-13,66
8442,3078,3486,5,2022-07-08,31
6346,9289,8462,7,2022-06-09,10
3522,5951,6429,1,2022-06-04,32
6431,7617,1637,2,2023-03-03,13
5692,1706,2541,3,2023-01-12,58
3909,9472,6838,10,2022-10-14,25
7429,5503,4610,6,2022-12-29,79
5690,3011,5333,5,2022-11-25,41
1901,6598,2930,4,2023-04-22,13
7620,2728,8136,4,2022-12-20,86
8994,8161,6196,9,2022-07-27,56
7986,6124,7338,3,2022-09-19,65
6757,5307,2869,8,2022-09-03,41
1938,5636,1800,4,2023-02-16,57
5621,4695,2585,2,2022-08-12,38
2460,1726,2458,9,2023-04-13,91
5531,2625,7101,1,2022-10-30,29
8319,2957,1248,9,2023-02-21,25
8097,9819,5136,5,2022-06-13,12
4866,7524,5921,5,2023-02-01,84
2080,6923,9996,4,2023-05-15,58
9721,7323,8519,7,2023-04-12,100
1840,5925,8701,5,2023-03-13,43
1988,4635,2268,5,2022-07-07,85
4691,5547,5902,4,2023-03-31,24
3722,2998,8900,1,2022-08-29,78
1995,5717,8934,4,2022-09-28,12
4111,3255,8503,4,2023-02-26,22
3268,3484,5424,3,2022-07-04,70
6286,8054,2813,8,2023-02-23,12
7100,2016,8373,2,2023-04-05,23
8234,7816,7467,8,2022-07-11,21
4654,4062,3523,4,2023-03-25,40
5508,1838,8577,7,2022-09-11,66
8440,4489,1022,6,2022-09-05,57
8783,1858,8766,2,2023-05-23,25
2149,6104,1327,4,2022-11-28,47
2377,1933,8291,2,2022-09-30,11
3817,1970,4737,9,2022-12-29,71
3240,2255,9295,4,2023-05-14,37
8168,8018,8994,1,2022-10-28,36
6198,8054,2625,7,2022-07-15,16
8103,8155,1986,4,2023-02-28,24
8074,6718,5217,5,2023-05-20,93
1387,8786,3928,7,2022-06-24,55
8805,2204,1458,10,2022-09-01,99
6947,1205,1818,4,2022-08-13,54
2791,9139,3234,2,2022-06-28,64
9312,6252,6087,3,2022-05-29,49
6407,5042,5748,4,2022-11-22,82
6066,5331,9702,10,2022-08-15,76
7685,7132,3803,10,2022-06-06,72
6354,9029,8256,10,2023-03-16,63
6599,2535,2667,6,2022-07-23,30
6562,3490,1487,7,2022-08-21,19
7360,4662,8873,8,2023-03-04,30
8538,4303,3264,2,2022-11-17,36
8096,3698,9047,6,2023-04-24,61
1507,1506,4481,10,2023-03-07,40
4373,4971,4084,1,2022-11-06,15
8371,5300,9620,9,2022-10-14,14
9640,6947,9298,10,2022-11-07,29
4928,8561,9861,3,2023-01-16,61
8004,9938,1057,8,2022-09-28,41
3921,7179,1774,10,2022-09-28,51
5535,5655,4267,4,2022-12-13,74
3794,4409,7999,2,2022-12-29,58
4389,5017,2047,8,2022-10-01,52
5779,5030,9129,1,2022-11-20,15
6617,3015,8061,1,2022-06-12,25
2604,5638,9901,1,2022-09-15,89
2869,3460,7097,3,2023-02-06,60
7857,3214,8399,8,2022-08-31,54
2590,3703,2824,7,2022-11-27,95
1454,8951,6093,5,2022-12-10,56
4470,1851,7213,3,2023-01-25,82
7079,1084,4561,1,2022-11-14,28
4799,2643,6095,4,2023-03-30,21
4703,5067,8437,4,2022-07-02,68
1837,1222,5370,1,2023-01-15,62
7076,1853,4250,1,2022-12-01,70
9190,1332,5441,2,2023-01-21,66
2708,5972,7040,8,2022-09-16,27
1510,2439,2440,4,2023-01-04,26
3175,7219,6576,6,2022-12-19,62
4228,3820,6011,9,2022-09-27,39
6910,5927,9676,6,2023-01-28,43
6176,6187,6157,8,2022-06-29,92
7918,4413,5915,9,2022-07-03,73
3879,1192,8310,6,2022-09-23,30
5918,8264,7584,7,2023-02-14,45
6466,4293,7042,5,2022-07-09,21
8090,8708,2155,2,2023-03-25,79
2452,7045,4836,10,2023-01-27,20
9072,4529,6385,7,2023-03-03,97
5821,6929,8552,4,2023-01-10,76
3912,3482,9785,4,2022-05-30,64
2690,5718,7915,4,2023-04-11,24
4551,4202,7568,1,2023-03-05,17
1548,9620,4076,4,2022-11-08,26
4939,9239,9938,8,2022-07-12,75
9563,6125,2261,2,2023-01-11,42
8073,5080,5931,2,2022-09-25,29
6083,1409,7880,1,2022-11-03,39
8143,9408,5844,10,2022-10-17,53
2867,1127,8457,4,2022-08-15,16
6592,3879,9902,7,2022-10-27,41
8675,5171,1977,9,2022-07-01,95
1814,5244,3186,1,2023-05-20,82
5501,5135,1402,9,2022-12-01,51
8550,3098,7572,5,2023-03-18,78
8804,5851,1020,6,2022-10-16,38
9760,5051,4400,7,2022-10-01,14
3264,3915,2669,6,2022-05-31,24
6738,6903,1099,3,2022-12-11,42
3074,4365,2226,3,2022-12-18,21
9694,5176,3472,1,2022-11-24,71
4590,8395,8119,7,2022-07-24,45
2928,2716,1204,5,2023-05-26,75
5501,1469,2821,9,2023-01-12,93
2637,5760,8254,5,2022-07-26,64
5132,1784,7934,1,2022-07-04,94
8415,1290,9473,1,2022-11-20,82
6862,9272,3781,8,2023-02-28,88
3311,6955,8517,7,2023-04-12,40
3947,8550,2646,9,2022-09-17,43
8807,7772,8905,8,2022-07-08,97
9094,2135,4292,2,2022-07-17,60
1053,5345,3803,10,2022-09-24,59
4596,5886,1053,1,2022-11-06,64
8915,2360,8414,5,2023-05-13,19
9866,7041,6122,3,2022-10-24,53
5985,7001,5485,10,2022-10-19,89
1559,6630,4970,1,2022-12-16,95
3682,5341,7818,3,2022-06-29,77
5154,6056,9043,8,2022-08-26,47
1506,7006,6863,10,2022-12-19,61
5046,7589,2761,7,2023-01-15,97
2276,5440,1857,8,2023-01-06,56
8059,5045,5712,10,2023-01-03,67
5174,7800,6075,8,2022-10-16,75
7618,3455,9726,7,2022-11-08,54
4695,7399,7723,4,2023-01-16,52
9816,3795,3131,2,2022-08-15,79
8343,3013,3515,3,2023-05-17,61
7370,6992,3580,7,2023-01-24,21
6430,8336,4840,9,2023-04-09,93
5651,7001,3813,3,2023-03-26,66
3381,2754,5891,4,2022-10-23,17
2969,7353,5152,10,2022-11-03,75
1263,5258,5596,9,2023-04-22,79
4303,7004,9472,10,2022-10-03,17
5538,7560,3586,1,2022-10-22,95
7356,3944,4875,6,2023-01-16,50
4228,3570,6036,1,2022-10-28,39
2347,4686,4215,3,2023-01-14,74
5659,6641,5716,5,2023-05-12,99
6009,3457,6309,10,2023-01-21,45
2976,4417,7331,3,2022-08-01,84
5503,3933,6633,9,2022-08-27,43
4144,1284,7744,2,2022-11-25,64
3562,1023,4836,7,2022-07-14,79
5748,4150,6513,4,2023-04-03,35
5952,9998,3356,8,2022-11-14,48
4205,3271,9583,9,2022-08-26,49
9551,2550,6779,2,2022-07-21,64
8121,2119,8630,4,2022-08-19,37
9923,1983,9017,2,2023-05-28,79
7395,1860,5025,3,2022-09-14,59
4235,8592,5798,10,2022-06-04,97
6335,6555,9621,5,2022-11-09,18
6667,4654,6053,2,2023-02-06,65
6030,6507,8522,5,2022-10-29,96
5747,7532,2110,8,2022-08-14,95
2178,8331,2501,5,2022-07-10,25
1103,9619,8909,2,2022-12-15,58
6165,9210,8765,2,2022-11-11,44
2428,6479,9263,1,2022-07-06,25
9570,2252,8804,10,2023-05-29,70
9049,2631,5349,4,2023-03-31,84
6933,8200,5279,6,2023-03-12,78
5291,1885,6966,2,2023-04-09,58
8307,9305,4092,3,2022-10-20,52
2207,8929,6340,5,2023-05-03,17
2785,2110,4058,7,2022-12-10,20
1001,6118,8781,8,2022-10-27,15
5637,1333,5627,7,2022-07-22,96
9548,8174,9839,9,2023-03-23,87
6753,2510,3982,2,2023-05-12,39
7408,9265,3827,10,2022-08-30,65
8442,9578,4462,3,2023-01-13,12
2367,2903,4273,2,2022-09-23,94
2800,5776,8726,10,2022-11-24,57
4725,6645,2041,6,2022-10-30,79
5632,6519,1049,4,2022-10-26,30
7722,7639,4341,1,2022-08-24,85
6246,6894,6363,2,2023-04-20,84
5750,2672,6560,3,2022-06-27,49
8862,3085,7993,10,2022-06-01,74
6273,8771,8992,2,2023-01-03,94
7199,1243,9492,3,2023-05-03,21
8790,7515,9459,2,2023-04-18,33
8696,5679,6799,6,2023-02-06,81
2474,8050,8621,2,2022-06-01,22
7492,4959,3751,10,2022-12-12,56
7049,6831,9605,1,2022-08-21,76
2772,3835,7144,9,2022-07-10,26
9710,5736,5646,6,2022-08-21,71
9521,6980,2727,10,2023-03-01,98
5523,1868,4846,6,2022-10-02,40
